N,SOA,trial,hit,conf,lat,conf_cal
128,12,2,1,0.2296987058904315,,0.41442116102902665
128,12,3,1,0.24373978172387456,,0.41982061934354875
128,12,4,1,0.2524615817802291,,0.42307801344983587
128,12,5,1,0.24823217893780847,,0.42150715338520783
128,12,6,1,0.23583197877952422,,0.41680450215325143
128,12,7,1,0.22898723970167467,,0.41414208378694867
128,12,8,0,0.23050465643703713,,0.4147366346762874
128,12,9,1,0.24006266840966003,,0.4184258349726498
128,12,10,1,0.23912588448875904,,0.41806837988942536
128,12,11,1,0.24623778028345172,,0.4207607481793819
128,12,12,1,0.2337051577464298,,0.4159825312513869
128,12,13,0,0.24591946881710927,,0.4206412776843634
128,12,14,1,0.2382478434633156,,0.41773254532365856
128,12,15,0,0.25046590450613393,,0.4223387966128037
128,12,16,1,0.2227808439945738,,0.4116836331912565
128,12,17,1,0.2327015293435708,,0.41559300854941406
128,12,18,0,0.23798467435410764,,0.41763173728644354
128,12,19,0,0.2295979342942548,,0.4143816663089884
128,12,20,1,0.24898050520923187,,0.4217862698068604
128,12,21,1,0.2338906228924821,,0.416054397019122
128,12,22,0,0.22382692485381384,,0.41210107020762016
128,12,23,1,0.24621380498010778,,0.4207517529305367
128,12,24,1,0.2364755560830563,,0.41705231021265854
128,12,25,1,0.23672075865776762,,0.4171466134354121
128,12,26,1,0.24458921949948648,,0.42014097017059926
128,12,27,1,0.22550629721238608,,0.41276859107114994
128,12,28,0,0.2333234903170971,,0.41583452561659756
128,12,29,1,0.23293674413721221,,0.4156843941152586
256,0,0,1,0.22163165653697753,,0.41122358383749597
256,0,1,1,0.21958971654616236,,0.41040229936840933
256,0,2,0,0.21683180780488323,,0.40928508706868455
256,0,3,1,0.22816432868275616,,0.41381859919126607
256,0,4,1,0.22702072707390147,,0.4133678080988859
256,0,5,0,0.22238923611939093,,0.4115270358756114
256,0,6,1,0.23196400083920554,,0.41530608389679957
256,0,7,0,0.212095622296924,,0.4073444697124322
256,0,8,1,0.21386735963487252,,0.40807374562776877
256,0,9,0,0.2222506785912189,,0.41147158622972385
256,0,10,1,0.2206561877665352,,0.4108318603544216
256,0,11,1,0.2203354195529391,,0.41070280166013645
256,0,12,0,0.21707239091691016,,0.4093829154198615
256,0,13,1,0.2253657829112605,,0.4127128623510304
256,0,14,0,0.22182323319803918,,0.4113003843386719
256,0,15,1,0.23593051875963195,,0.41684247230758387
256,0,16,0,0.23249479551147076,,0.41551264003871996
256,0,17,1,0.2217653444859397,,0.41127718208084574
256,0,18,1,0.22843169211006795,,0.4139237809699829
256,0,19,0,0.21892820086959758,,0.4101351645090591
256,0,20,0,0.2138707192925714,,0.40807512471155566
256,0,21,1,0.22542054063943823,,0.41273458222027976
256,0,22,0,0.23896259495711641,,0.41800598302452785
